"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Heading change detection for indoor navigation with a Smartphone camera","L. Ruotsalainen; H. Kuusniemi; R. Chen","Department of Navigation and Positioning, Finnish Geodetic Institute, Masala, Finland; Department of Navigation and Positioning, Finnish Geodetic Institute, Masala, Finland; Department of Navigation and Positioning, Finnish Geodetic Institute, Masala, Finland",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","7","A comfortable and useful pedestrian navigation system is accurate, reasonably priced, easy to use, and light to carry. Smartphones are attractive platforms for the navigation systems due to their small size, low cost, and the fact that they are already carried routinely by many pedestrians. Pedestrian navigation is mostly needed in GNSS degraded and denied areas such as indoors and in urban canyons. Positioning in these environments is still a challenging task. Aiding from other location sensors is typically needed. Obtaining a reliable heading e.g. from a digital compass is one of the most challenging tasks indoors because of the environmental disturbances to the sensor measurements. Visual-aiding has been considered for solving this problem for the last few years. Most algorithms are however often too massive for a Smartphone with limited computing power and storage space. This paper presents a lightweight algorithm for solving the problem. It is based on vanishing points calculated from lines in consecutive images. Results from a field test with a Nokia Smartphone have demonstrated that the performance of the algorithm in calculating the heading change is much better than that of the built-in digital compass. The heading change can be detected with the proposed algorithm at about 1 Hz frequency under the PC environment. It has potential to be adopted for a Smartphone platform.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071924","Visual-aiding;Navigation;Smartphone;Indoor;Pedestrian","Cameras;Image edge detection;Navigation;Sensors;Compass;Maximum likelihood detection;Noise","","21","1","33","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Fault detection and mitigation in WLAN RSS fingerprint-based positioning","C. Laoudias; M. P. Michaelides; C. G. Panayiotou","KIOS Research Center of Intelligent Systems and Networks, Department of Electrical and Computer Engineering, University of Cyprus, Cyprus; KIOS Research Center of Intelligent Systems and Networks, Department of Electrical and Computer Engineering, University of Cyprus, Cyprus; KIOS Research Center of Intelligent Systems and Networks, Department of Electrical and Computer Engineering, University of Cyprus, Cyprus",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","7","The provision of reliable location estimates in case of unpredicted failures or malicious attacks, which inject faults and compromise the performance of the positioning system, is very important. Thus, our main interest is on the fault tolerance of WLAN fingerprint-based methods, rather than the absolute positioning error in the fault-free case. We study the Nearest Neighbor method and as a first step we develop a robust detection scheme to accurately detect faults. We incorporate this into a hybrid positioning method that switches to a modified distance metric, instead of the Euclidean, if faults are present. Experimental results indicate that the proposed approach exhibits higher resilience to faults compared to other positioning methods.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071926","Wireless networks;Positioning methods;Signal strength fingerprints;Fault detection;Fault tolerance","Fault tolerance;Fault tolerant systems;Measurement;Fault detection;Accuracy;Wireless LAN;Wireless sensor networks","","6","","11","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Simulation of foot-mounted IMU signals for the evaluation of PDR algorithms","F. J. Zampella; A. R. Jiménez; F. Seco; J. C. Prieto; J. I. Guevara","Centre of Automation and Robotics (CAR). Consejo Superior de Investigaciones Científicas (CSIC), UPM, Madrid, Spain; Centre of Automation and Robotics (CAR). Consejo Superior de Investigaciones Científicas (CSIC), UPM, Madrid, Spain; Centre of Automation and Robotics (CAR). Consejo Superior de Investigaciones Científicas (CSIC), UPM, Madrid, Spain; Centre of Automation and Robotics (CAR). Consejo Superior de Investigaciones Científicas (CSIC), UPM, Madrid, Spain; Centre of Automation and Robotics (CAR). Consejo Superior de Investigaciones Científicas (CSIC), UPM, Madrid, Spain",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","7","A common problem in the evaluation of Pedestrian Dead Reckoning (PDR) algorithms is the determination of a good ground truth. Some authors propose the use of external motion capture systems, however, their setup, complexity, synchronization and limited coverage are important limitations. We propose the generation of a simulated IMU signal for pedestrians, that is obtained from a given 3D trajectory (position and attitude). The trajectory can be artificially generated or based on a real human walk pattern. This information can be used as a ground truth for the identification of systematic errors, or to obtain a statistical analysis of the effect of any noise added to the simulated signal. Any specific IMU can be simulated by adding its characteristic error pattern, and modifying them, the most influential IMU characteristics can be determined, and if possible minimized. We tested a PDR method based on an Inertial Navigation System (INS) using an Extended Kalman Filter (EKF) with a noiseless IMU signal. Since failures were detected in the stance phase, we proposed and tested some improvements. The influence of adding specific error patterns to the IMU signal were determined measuring their effect on the evolution of the standard deviation of the position error over time. The most influential source of error for an INS mechanization is the bias in the gyroscope, however the EKF-based PDR algorithm showed to diminish in a significant way many of the positioning errors. The IMU-simulation method is proposed as a way to compare several algorithms and to test new PDR improvements during algorithm design.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071930","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071930","Pedestrian Dead Reckoning;IMU simulation;Inertial Navigation;Extended Kalman Filter","Trajectory;Gyroscopes;Acceleration;Accelerometers;Noise;Position measurement;Navigation","","27","4","6","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"FootPath: Accurate map-based indoor navigation using smartphones","J. Á. B. Link; P. Smith; N. Viol; K. Wehrle","ComSys, RWTH Aachen University, Aachen, Germany; ComSys, RWTH Aachen University, Aachen, Germany; ComSys, RWTH Aachen University, Aachen, Germany; ComSys, RWTH Aachen University, Aachen, Germany",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","8","We present FootPath, a self-contained, map-based indoor navigation system. Using only the accelerometer and the compass readily available in modern smartphones we accurately localize a user on her route, and provide her with turn-by-turn instructions to her destination. To compensate for inaccuracies in step detection and heading estimation, we match the detected steps onto the expected route using sequence alignment algorithms from the field of bioinformatics. As our solution integrates well with OpenStreetMap, it allows painless and cost-efficient collaborative deployment, without the need for additional infrastructure.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071934","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071934","","Image edge detection;Compass;Global Positioning System;Buildings;Accelerometers;Legged locomotion","","122","2","12","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Gaussian mixture implementation of the cardinalized probability hypothesis density filter for superpositional sensors","D. Hauschildt","Robotics Research Institute, Dortmund, Germany",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","8","In the past few years, probability hypothesis density (PHD) and cardinalized probability hypothesis density (CPHD) filters have been successfully applied to multi object localization. However, one mayor limitation of these filters originates from the fact that a measurement vector may only contain information about a single object. Thus, when localizing multiple objects, a finite set of measurement vectors must be provided, which in the best case contains one measurement vector for each object in the surveillance area. Nevertheless, most sensors do not provide multiple measurements. Instead, preprocessing techniques are often used to subdivide the raw measurement signal into multiple signals. Unfortunately, this is often not easy and results in an information loss. Realizing, that there is a need for a CPHD filter variant that does not possess the aforementioned limitation, Mahler provided the theoretical foundation for a CPHD filter variant for superpositional sensors. However, in its current form the CPHD filter for superpositional sensors (SPS-CPHD) is computationally intractable. In this paper, a closed form solution of the SPS-CPHD filter equations using Gaussian mixture models is presented.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071936","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071936","Multi object localization and tracking;Random finite sets;Superpositional sensors;Probability hypothesis density filter;Gaussian mixture;Closed form CPHD filter;Analytic implementation CPHD filter","Mathematical model;Sensors;Equations;Vectors;Computational modeling;Closed-form solutions;Arrays","","12","","14","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"IMU-camera self-calibration using planar mirror reflection","G. Panahandeh; M. Jansson","ACCESS Linnaeus Center, KTH Royal Institute of Technology, Stockholm, Sweden; ACCESS Linnaeus Center, KTH Royal Institute of Technology, Stockholm, Sweden",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","7","In this paper, we first look at the problem of estimating the transformation between an inertial measurement unit (IMU) and a calibrated camera, based on images of planar mirror reflections (IPMR) of arbitrary feature points with unknown positions. Assuming that only the reflection of the feature points are observable by the camera, the IMU-camera calibration parameters and the position of the feature points in the camera frame are estimated using the Sigma-Point Kalman filter framework. In the next step, we consider the case of estimating varying camera intrinsic parameters using the estimated static parameters from the previous stage. Therefore, the estimated parameters are used as initial values in the state space model of the system to estimate the camera intrinsic parameters together with the rest of the parameters. The proposed method does not rely on using a fixed calibration pattern whose feature points' positions are known relative to the navigation frame. Additionally, the motion of the camera, which is mounted on the IMU, is not limited to be planar with respect to the mirror. Instead, the reflection of the feature points with unknown positions in the camera body frame are tracked over time. Simulation results show subcentimeter and subdegree accuracy for both IMU-camera translation and rotation parameters as well as submillimeter and subpixel accuracy for the position of the feature points and camera intrinsic parameters, respectively.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071917","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071917","IMU-Camera calibration;IPMR;Sigma-Point Kalman filter;camera intrinsic parameters","Cameras;Mirrors;Calibration;Covariance matrix;Kalman filters;Vectors;Navigation","","17","","15","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Camera pose estimation using particle filters","F. Herranz; K. Muthukrishnan; K. Langendoen","Department of Electronics, University of Alcalá, Alcala, Spain; Embedded Software Group, Delft University of Technology, Delft, Netherlands; Embedded Software Group, Delft University of Technology, Delft, Netherlands",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","8","In this paper we propose a pose estimation algorithm based on Particle filtering which uses LED sightings gathered from wireless sensor nodes (WSN) to estimate the pose of the camera. The LEDs act as (visual) markers for our pose estimation algorithm. We also compare the performance of our pose estimation algorithm against two reference algorithms - (i) Extended Kalman filtering (EKF) and (ii) Discrete Linear Transform (DLT) based approaches. The performance of all the three algorithms are evaluated for different camera frame rates, varying level of measurement noise and for different marker distribution. Our results (small-scale experimental and room-level simulation studies) show that the particle filtering algorithm gives an accuracy of a few millimetres in position and a few degrees in orientation.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071919","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071919","","Cameras;Light emitting diodes;Estimation;Atmospheric measurements;Particle measurements;Wireless sensor networks;Vectors","","6","","14","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Strap-down Pedestrian Dead-Reckoning system","P. Goyal; V. J. Ribeiro; H. Saran; A. Kumar","Department of Computer Science and Engineering, Indian Institute of Technology Delhi, New Delhi, India; Department of Computer Science and Engineering, Indian Institute of Technology Delhi, New Delhi; Department of Computer Science and Engineering, Indian Institute of Technology Delhi, New Delhi; Department of Computer Science and Engineering, Indian Institute of Technology Delhi, New Delhi, India",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","7","This paper presents a waist-worn Pedestrian Dead Reckoning (PDR) System that requires minimal end-user calibration. The PDR system is based on an Inertial Measurement Unit (IMU) comprising of a tri-axial accelerometer, a tri-axial magnetometer and a tri-axial gyroscope. We propose a novel heading estimation scheme using a quaternion-based extended Kalman filter (EKF) that estimates magnetic disturbances and corrects for them. Accelerometer measurements are used to detect step events and to estimate step lengths. Experimental results show that a relative distance error of about 3% to 8% can be obtained using our methods.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071935","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071935","Inertial navigation;Dead reckoning","Magnetometers;Estimation;Gyroscopes;Vectors;Quaternions;Accelerometers;Acceleration","","110","","20","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Secure and robust Wi-Fi fingerprinting indoor localization","W. Meng; W. Xiao; W. Ni; L. Xie","Nanyang Technological University, Singapore; Institute of Infocomm Research, Singapore; Institute of Infocomm Research, Singapore; Nanyang Technological University, Singapore",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","7","Indoor positioning has emerged as a widely used application of Wi-Fi wireless networks. Fingerprinting techniques can provide a low-cost and high-accuracy localization solution by utilizing in-building communication infrastructures. However, existing fingerprinting localization algorithms are not resistant to outliers, for example, the accidental environment changes, access point (AP) attacks. Another drawback is that traditional K nearest neighbor (KNN) algorithm in the literature may not select the candidate reference points (RPs) correctly. In this paper, we propose a novel environmentally robust and attack resistant probabilistic fingerprinting localization method. In the offline phase, the distribution estimation of the signal strength is performed using probabilistic histogram method. Then in the online phase, a three-step location sensing method is proposed. In the first step, a simple and efficient outlier detection method named non-iterative “RANdom SAmple Consensus” (RANSAC) is run to detect and eliminate part of APs from which the signals measured are severely distorted by unexpected environment effects. In the second step, a novel region-based RP selection method which works like a “family of probability” is proposed to improve the possibility of the correctness of selection of the nearest RPs. In the final step, the location is obtained using a weighted-mean method. In the experiment section, we demonstrate the proposed method in our lab and find that the proposed strategies are resistant to outliers and can improve the localization accuracy effectively compared with existing methods.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071908","fingerprinting;indoor localization;Wi-Fi;signal strength;sensor network;wireless network;RANSAC","Probabilistic logic;Histograms;Accuracy;Robustness;IEEE 802.11 Standards;Distortion measurement;Sensors","","55","4","10","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Camera based step detection on mobile phones","F. Aubeck; C. Isert; D. Gusenbauer","BMW Group Research and Technology, Munich, Germany; BMW Group Research and Technology, Munich, Germany; BMW Group Research and Technology, Munich, Germany",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","7","This paper presents an extension to an indoor positioning system leveraging the camera which is built into current mobile phones to detect steps. Current indoor positioning systems on mobile phones based on pedestrian dead reckoning (PDR) often rely on step length and step frequency estimation. Usually the accelerometer is used to determine these values. Depending on the attitude of the device or the smoothness of the movement sometimes steps are not correctly detected. We propose to use the camera as additional sensor element to detect the forward section of both feet appear and disappear in the camera image and detect the steps based on this information. A comparison to an accelerometer based approach is provided.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071910","pedestrian dead reckoning;camera;pedometer;step detection;step frequency;indoor navigation","Cameras;Accelerometers;Foot;Acceleration;Correlation;Legged locomotion;Image processing","","17","1","12","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"High-accuracy IMES localization using a movable receiver antenna and a three-axis attitude sensor","Y. Sakamoto; H. Arie; T. Ebinuma; K. Fujii; S. Sugano","Department of Modern Mechanical Engineering, Waseda University, Tokyo, Japan; RIKEN Brain Science Institute, Saitama, Japan; Department of Aeronautics and Astronautics, University of Tokyo, Tokyo, Japan; Hitachi Industrial Equipment Systems Company Limited, Tokyo, Japan; Department of Modern Mechanical Engineering, Waseda University, Tokyo, Japan",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","6","A method to improve positioning accuracy of an indoor messaging system (IMES) was developed. This method uses Doppler shifts (produced by moving a receiver antenna) and three-dimensional attitude to determine the position of the receiver. A rotation-type Doppler-measurement system applying this method was developed. To evaluate the system, two experiments were conducted: in one, rotation radius of a movable receiver antenna was varied; in the other, position where positioning is conducted was varied. The experimental results show that the method can achieve centimeter- to decimeter-level positioning accuracy.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071915","IMES;Doppler Positioning;Indoor Positioning","Receiving antennas;Global Positioning System;Transmitting antennas;Magnetometers;Doppler effect","","8","","10","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Design and implementation of a robust and real-time ultrasonic motion-capture system","T. Sato; S. Nakamura; K. Terabayashi; M. Sugimoto; H. Hashizume","Department of Electrical Engineering and Information Systems, University of Tokyo, Bunkyo, Tokyo, Japan; Department of Electrical Engineering and Information Systems, University of Tokyo, Bunkyo, Tokyo, Japan; Department of Electrical Engineering and Information Systems, University of Tokyo, Bunkyo, Tokyo, Japan; Department of Electrical Engineering and Information Systems, University of Tokyo, Bunkyo, Tokyo, Japan; Information Systems Architecture Research Division, National Institute of Informatics (NII), Japan",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","6","In this paper, we propose an innovative motion-capture system using ultrasonic communications. Compared with existing commercial motion-capture systems that use optical or magnetic sensing, the proposed system can provide a cost-effective solution for industrial and entertainment applications. To design and implement the system, a distance-estimation method called the Extended Phase Accordance Method (EPAM), which can measure the distance to a moving object with a standard deviation of less than 1 mm, was devised. To improve the capture rate of the proposed system, the EPAM algorithm was implemented in a field-programmable gate array (FPGA). The current version of the system conducts motion capture using five markers attached to a user. It can work at around 10 frames per second (fps), with an error of less than 55 mm and a standard deviation of 42 mm. This demonstrates a moderate level of accuracy, which will be useful for several applications.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071907","","Receivers;Transmitters;Acoustics;Accuracy;Sensors;Three dimensional displays;Tracking","","18","","10","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Utility based node selection scheme for cooperative localization","S. Hadzic; J. Rodriguez","Universidade de Aveiro, Aveiro, Portugal; Instituto de Telecomunicações, Aveiro, Portugal",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","6","Cooperative positioning is a popular approach for indoor localization, which significantly outperforms conventional positioning techniques. This paper presents a method for iterative node localization, with a relatively small number of initial anchor nodes. In order to reduce error propagation in iterative schemes, it is necessary to use only reliable information among nodes. We introduce a reference node selection strategy based on utility functions. The method is completely distributed and involves only information from local neighborhood. Compared to the nearest neighbor and random node selection scheme, simulation results show that selecting subsets of nodes with highest utility values leads to more accurate position estimates.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071914","multilateration;utility;node selection","Accuracy;Distance measurement;Search methods;Computational complexity;Geometry;Uncertainty;Optimization","","18","","22","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Pulsed pseudolite signal effects on non-participating GNSS receivers","D. Borio; C. O'Driscoll; J. Fortuny-Guasch","Institute of the Protection and Security of the Citizen (IPSC), European Commission Joint Research Centre, Ispra, Italy; Institute of the Protection and Security of the Citizen (IPSC), European Commission Joint Research Centre, Ispra, Italy; Institute of the Protection and Security of the Citizen (IPSC), European Commission Joint Research Centre, Ispra, Italy",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","6","Pseudolites are a technology with the potential of bridging the gap between outdoor and indoor navigation. Despite their potential, pseudolites can cause severe interference problems with non-participating receivers, i.e., devices not designed to exploit this technology. In this paper, the loss caused by pulsed pseudolite signals is determined as a function of the pulse duty cycle and the number of bits employed for signal quantization. Quantization, blanking and noise increase are identified as the main sources of signal degradation. Theoretical results are validated by simulations and experiments performed using commercial GPS receivers. The good agreement between theoretical and experimental results supports the validity of the proposed approach.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071912","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071912","Global Navigation Satellite Systems;GNSS;non-participating receivers;pseudolite;quantization","Receivers;Global Navigation Satellite Systems;Quantization;Gain control;Global Positioning System;Signal to noise ratio","","11","","11","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"WiSLAM: Improving FootSLAM with WiFi","L. Bruno; P. Robertson","Department of Information and Electrical Engineering, University of Salerno, Fisciano, Italy; Institute of Communications and Navigation, German AeroSpace Center (DLR), Wessling, Germany",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","10","We address Simultaneous Localization and Mapping (SLAM) for pedestrians by means of WiFi signal strength measurements. In our system odometric data from foot mounted Inertial Measurements Units are fused with received signal strength (RSS) measurements of IEEE 802.11. To do this, we assign a probabilistic model to RSS measurements, and adopt the Bayesian framework on which FootSLAM and PlaceSLAM are based. Computational aspects are also accounted in order to provide a practical implementation of the algorithm. Simulative and experimental examples of WiSLAM are shown to underline the effectiveness of our proposal.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071916","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071916","SLAM;Received Signal Strengths;Inertial Measurements Units;Bayesian algorithm","IEEE 802.11 Standards;Approximation methods;Simultaneous localization and mapping;Bayesian methods;Accuracy;Position measurement","","69","9","17","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Detection of quasi-static instants from handheld MEMS devices","M. Susi; V. Renaudin; G. Lachapelle","University of Calgary, Calgary, Canada; University of Calgary, Calgary, Canada; University of Calgary, Calgary, Canada",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","9","In this paper, an algorithm for the detection of quasi-static instants (QS) from handheld MEMS devices is presented. In order to tune the detector according to the variety of motions that the hand can perform, a decision tree classifier, able to recognize activities typical for mobile phone users, such as phoning, texting, walking with swinging hand or carrying the device in a bag, has been designed and implemented. Performances of the proposed detector of QS epochs and of the motion mode classifier are assessed with experimental data collected with several individuals. In addition, the relationship between QS instants and human gait is investigated. Specifically, the use of QS instants for the detection of the user's step is analyzed.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071911","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071911","Pedestrian Navigation;Pedestrian Dead Reckoning;MEMS;Step Length;Gait Analysis","Gyroscopes;Accelerometers;Detectors;Legged locomotion;Acceleration;Mobile handsets","","15","","13","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Anchor-free TDOA self-localization","J. Wendeberg; F. Höflinger; C. Schindelhauer; L. Reindl","Department of Computer Science, University of Freiburg, Germany; IMTEK, University of Freiburg, Germany; Department of Computer Science, University of Freiburg, Germany; IMTEK, University of Freiburg, Germany",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","10","We present an approach for the localization of passive receiver nodes in a communication network. In our settings the positions of the nodes are unknown. The only source of information is the time when environmental sound or ultrasound signals are received. The discrete signals occur at unknown positions and times, but they can be distinguished. The clocks of the receivers are synchronized, so the time differences of arrival (TDOA) of the signals can be computed. The goal is to determine the relative positions of all receiver nodes and implicitly the positions and times of the environmental signals. Our novel approach, the Iterative Cone Alignment algorithm, solves iteratively a non-linear optimization problem of time differences of arrival (TDOA) by a physical spring-mass simulation. Here, our algorithm shows a smaller tendency to get stuck in local minima than a non-linear least-squares approach. The approach is tested in numerous simulations and in a real-world setting where we demonstrate and evaluate a tracking system for a moving ultrasound beacon without the need to initially calibrate the positions of the receivers. Using our approach we estimate the trajectory of a moving model train with a precision in the range of centimeters.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071909","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071909","","Receivers;Equations;Mathematical model;Microphones;Vectors;Iterative methods;Computational modeling","","16","2","29","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Wearable electromyography sensor based outdoor-indoor seamless pedestrian navigation using motion recognition method","Y. Chen; R. Chen; X. Chen; W. Chen; Q. Wang","Department of Navigation and Positioning, Finnish Geodetic Institute, Masala, Finland; Department of Navigation and Positioning, Finnish Geodetic Institute, Masala, Finland; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China; Department of Electronic Science and Technology, University of Science and Technology of China, Hefei, China",2011 International Conference on Indoor Positioning and Indoor Navigation,"10 Nov 2011","2011","","","1","9","Navigation and position applications are now becoming standard built-in features in a smart phone. However, locating a mobile user in GNSS unfriendly and denied environments such as urban canyons and indoor environments ubiquitously is still a challenging task. Several self-contained sensors, such as accelerometer, digital compass, gyroscope and barometer, have been adapted as assistance augmentation technologies to a GPS receiver to make a seamless outdoor-indoor pedestrian navigation system. Since the indoor environment is more complex than an open-sky environment, such GNSS signal-degraded areas are typically also contaminated with disturbance sources that affect sensor measurements, a digital compass can be disturbed significantly by e.g. an elevator that bears magnetic perturbance. And a ventilation facility may cause inconsistencies in the barometer's measurements; not to mention that the indoor surrounding attenuates or blocks the GNSS signal. In this paper, a novel outdoor-indoor seamless solution for pedestrian navigation is introduced, which is based on Electromyography (EMG) sensors. The EMG sensor measures the electrical potentials generated by muscle contractions of human body. Therefore it is immune against the environment disturbance; moreover, it has potential capability to exploit the health situation of the pedestrian, since the EMG sensor has been applied on the biomedical field for decades. In the paper, five different motions are classified to estimate the stride length, including: walking horizontally, walking up along a slope, stepping upstairs/downstairs and standing still. The stride length estimation is based on a simple empirical module where fix stride length is donated to each classified motion. In order to evaluate the EMG-based pedestrian dead reckoning (PDR) solution developed in this study, an outdoor-indoor field test had been carried out in the Finnish Geodetic Institute. The test results demonstrated that the EMG-based PDR solutions are comparable to the commercial GPS stand-alone solutions for a period of 9 minutes outdoors, which is equivalent to a walking distance of 667 meters and also demonstrates its robustness for indoor navigation for a period of 3 minutes.","","978-1-4577-1804-5","10.1109/IPIN.2011.6071913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6071913","electromyography signal;pedestrian dead reckoning;outdoor-indoor seamless navigation;motion recognition","Electromyography;Legged locomotion;Muscles;Force;Global Navigation Satellite Systems","","9","","9","IEEE","10 Nov 2011","21-23 Sept. 2011","21-23 Sept. 2011","IEEE","IEEE Conferences"
"Experimental study on sensor fusion to improve real time indoor localization of a mobile robot","J. Zhou; L. Huang","School of Engineering and Advanced Technology, Massey University, Wellington, New Zealand; School of Engineering, Auckland University of Technology, Auckland, New Zealand","2011 IEEE 5th International Conference on Robotics, Automation and Mechatronics (RAM)","7 Nov 2011","2011","","","258","263","Reliable indoor navigation of mobile robots has been a popular research topic in recent years. GPS systems used for outdoor mobile robot navigation cannot be used indoor (warehouse, hospital or other buildings) because GPS require an unobstructed view of the sky. Therefore a specially designed indoor localisation system for mobile robot is needed. This paper aims to develop a reliable position and heading angle estimator for real time indoor localization of a mobile robot. The proposed technique is achieved by fusing three different sensor modules based on infrared sensing, calibrated odometry and gyroscopes and applying the real time filtering technique Kalman filter. It can provide filtered and reliable information of a mobile robot's current location and orientation relative to its environment. Extensive experimental results are provided to demonstrate its improvement over conventional dead reckoning method.","2158-219X","978-1-61284-251-6","10.1109/RAMECH.2011.6070492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6070492","","Mobile robots;Robot sensing systems;Wheels;Gyroscopes;Kalman filters;Robot kinematics","","2","","19","IEEE","7 Nov 2011","17-19 Sept. 2011","17-19 Sept. 2011","IEEE","IEEE Conferences"
