"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Visible Light Indoor Positioning With a Single LED and Distributed Single-Element OIRS: An Iterative Approach With Adaptive Beam Steering","D. Pugliese; G. Iacovelli; A. Fascista; D. Striccoli; O. Romanov; L. Alfredo Grieco; G. Boggia","Department of Electrical and Information Engineering (DEI), Politecnico di Bari, Bari, Italy; Signal Processing and Communications (SIGCOM) Research Group, Interdisciplinary Centre for Security, Reliability and Trust (SnT), University of Luxembourg, Luxembourg City, Luxembourg; Department of Electrical and Information Engineering (DEI), Politecnico di Bari, Bari, Italy; Department of Electrical and Information Engineering (DEI), Politecnico di Bari, Bari, Italy; Institute of Telecommunication Systems, National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, Kyiv, Ukraine; Department of Electrical and Information Engineering (DEI), Politecnico di Bari, Bari, Italy; Department of Electrical and Information Engineering (DEI), Politecnico di Bari, Bari, Italy",IEEE Transactions on Communications,"26 Feb 2026","2026","74","","4507","4523","The integration of Optical Intelligent Reflective Surfaces (OIRSs) into Visible Light Communication (VLC) systems is gaining momentum as a valid alternative to RF technologies, harnessing the existing lighting infrastructures and the vast unlicensed optical spectrum to enable higher spectral efficiency, improved resilience to Line-of-Sight (LoS) blockages, and enhanced positioning capabilities. This paper investigates the problem of localizing a low-cost Photo Detector (PD) in a VLC-based indoor environment consisting of only a single Light Emitting Diode (LED) as an active anchor, and multiple spatially distributed single-element OIRSs. We formulate the problem within an indirect, computationally efficient localization framework: first, the optimal Maximum Likelihood (ML) estimators of the LoS and Non-Line-of-Sight (NLoS) distances are derived, using a suitable OIRS activation strategy to prevent interferences. To overcome the grid-based optimization required by the ML NLoS estimator, we devise a novel algorithm based on an unstructured noise variance transformation, which admits a closed-form solution. The set of estimated LoS/NLoS distances are then used within a low-complexity localization algorithm combining an Iterative Weighted Least Squares (IWLS) procedure, whose weights are set according to the inverse of the Cramér-Rao Lower Bound (CRLB), with an adaptive beam steering strategy that allows the OIRSs network to dynamically steer the reflected NLoS signals toward the PD, without any prior knowledge of its position. Accordingly, we derive the CRLB for both LoS/NLoS distance and PD position estimation. Simulation results demonstrate the effectiveness of our approach in terms of localization accuracy, robustness against OIRSs misalignment conditions, and low number of iterations required to attain the theoretical bounds.","1558-0857","","10.1109/TCOMM.2026.3657386","EU under Italy NRRP (NextGenerationEU): RESTART (PE00000001, CUP: D93C22000910001), MOST (CN00000023, CUP: D93C22000410001), and SERICS (PE00000007, CUP: D33C22001300002, project ISP5G+); PRIN projects INSPIRE (2022BEXMXN 01) and HORUS (2022P44KA8); MUR, and the HORIZON MSCA project BRIDGITISE(grant numbers:101119554); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11363246","Visible light positioning;optical intelligent reflecting surfaces (OIRS);maximum likelihood estimation","Maximum likelihood estimation;Location awareness;Light emitting diodes;Visible light communication;Optical reflection;Radio frequency;Nonlinear optics;Mirrors;Reflection;Optimization","","","","48","CCBY","23 Jan 2026","2026","","IEEE","IEEE Journals"
"Research on Indoor Pedestrian Positioning Method Based on Inertial Sensor Placement Pattern Adaptive Recognition and Improved Inverted Pendulum Model","S. Qin; Y. Gong; S. Ning; C. Li; H. Wu; Z. He; M. Hu; X. Chen","School of Mechanical and Electrical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical and Electrical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical and Electrical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical and Electrical Engineering, Beijing Institute of Technology, Beijing, China; Beijing Institute of Special Mechanic-Electric, Beijing, China; School of Mechanical and Electrical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical and Electrical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical and Electrical Engineering, Beijing Institute of Technology, Beijing, China",IEEE Sensors Journal,"27 Feb 2026","2026","26","5","7280","7291","As public indoor activities become increasingly diversified, the demand for accurate indoor positioning has grown significantly. To address the limitations of GPS in indoor environments, this article proposes a lightweight pedestrian dead reckoning (PDR) method based on inertial sensors embedded in mobile devices. The approach integrates three key components: 1) a device placement pattern recognition algorithm that classifies stationary, stable, and swing modes using acceleration and angular velocity variance; 2) an adaptive step detection algorithm based on alternating peak–valley rules and temporal thresholds, enabling robust step identification across various usage modes; and 3) a placement-aware stride length estimation model derived from an improved inverted pendulum framework, which dynamically adjusts stride estimates based on walking frequency and device mode. Experimental results demonstrate that the proposed method achieves accurate step detection and positioning performance comparable to civilian GPS systems, while requiring no external infrastructure or prior training. This work offers a practical solution for real-time pedestrian tracking in indoor environments using mobile devices.","1558-1748","","10.1109/JSEN.2026.3653185","Postdoctoral Fellowship Program (Grade B) of China Postdoctoral Science Foundation(grant numbers:GZB20240936); China Postdoctoral Science Foundation(grant numbers:2025M774209); Science and Technology on Electromechanical Dynamic Control Laboratory, China(grant numbers:614260124010208); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11360580","Indoor positioning;inertial sensors;pedestrian dead reckoning (PDR);step detection;step length estimation","Pedestrians;Angular velocity;Estimation;Dead reckoning;Accuracy;Inertial sensors;Legged locomotion;Adaptation models;Pattern recognition;Indoor environment","","","","42","IEEE","23 Jan 2026","1 March1, 2026","","IEEE","IEEE Journals"
"Dynamic Ensemble Learning With Received Signal Strength Transformation for Robust Multi-Floor Wi-Fi Indoor Localization","F. Yuli Martin Adiyatma; P. Cherntanomwong; D. Joko Suroso","Department of Robotics and AI, School of Engineering, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; Department of IoT and Information Engineering, School of Engineering, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand; Department of Nuclear Engineering and Engineering Physics, Universitas Gadjah Mada, Yogyakarta, Indonesia",IEEE Open Journal of the Communications Society,"30 Jan 2026","2026","7","","978","996","Received Signal Strength (RSS)-based Wi-Fi localization offers a cost-effective solution for multi-floor indoor location estimation. However, its accuracy is often degraded by signal fading, multipath propagation, and device heterogeneity, posing major challenges to reliable localization. Recent studies have increasingly employed deep neural networks due to their ability to extract meaningful patterns from RSS data; however, these models require substantial computational resources and extensive parameter tuning, which limits their adaptability across diverse dynamic environments. To address these limitations, we propose DELLoc-RT, a localization framework integrating Dynamic Ensemble Learning (DELLoc) with RSS Transformation (RT) for accurate, efficient, and adaptable multi-floor indoor localization. The RT module applies Sigmoid-scaled normalization and confidence weighting to convert RSS values into compact, learnable features. DELLoc employs multiple base learners optimized via the Tree-structured Parzen Estimator with a pruning strategy (TPE-PS) that accelerates convergence by focusing on promising configurations. Additionally, Iterative Ensemble Optimization with Stepwise Selection (IEO-SS) selects complementary learners to enhance overall performance. Experimental results demonstrate that DELLoc-RT achieves floor classification accuracies of 93.32%, 94.38%, and 94.02% on the UJIIndoorLoc, UTSIndoorLoc, and Tampere datasets, respectively, with mean Euclidean errors (MEE) of 10.63 m, 7.87 m, and 8.19 m. These results highlight the model’s strong adaptability across diverse datasets. Evaluation on a self-constructed dataset further confirms that DELLoc-RT delivers high accuracy and efficiency while substantially reducing the need for manual tuning, enabling rapid deployment in practical scenarios.","2644-125X","","10.1109/OJCOMS.2026.3657332","King Mongkut’s Institute of Technology Ladkrabang (KMITL), which has been received funding support from the NSRF(grant numbers:RE-KRIS/FF67/063,FRB670006/0258); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11362365","Indoor localization;fingerprinting;dynamic ensemble learning;RSS transformation;iterative ensemble optimization with stepwise selection","Location awareness;Accuracy;Ensemble learning;Wireless fidelity;Computational modeling;Optimization;Estimation;Computational efficiency;Buildings;Fingerprint recognition","","","","60","CCBYNCND","23 Jan 2026","2026","","IEEE","IEEE Journals"
"An Integrated Intelligent Framework for Low-Cost Visible Light Fingerprinting via Adaptive Sampling and Expansion in Obstructed Environments","J. Wang; X. Bao; M. Mei; W. Zhang","School of Computer Science and Communication Engineering, Jiangsu University, Zhenjiang, China; School of Computer Science and Communication Engineering, Jiangsu University, Zhenjiang, China; School of Computer Science and Communication Engineering, Jiangsu University, Zhenjiang, China; School of Computer Science and Communication Engineering, Jiangsu University, Zhenjiang, China",IEEE Internet of Things Journal,"","2026","PP","99","1","1","To address the challenges of low sampling efficiency in obstructed environments, high fingerprint database construction costs, and insufficient positioning accuracy in indoor visible light positioning (VLP) systems, this paper proposes an integrated intelligent framework termed the obstructed environment based intelligent fingerprint positioning (OEIFP). This framework combines adaptive sampling, sparse expansion, and optimized positioning algorithms. The framework first employs the obstructed environment adaptive sampling (OEAS) algorithm to achieve highly representative sparse sampling by incorporating obstacle information, thereby significantly reducing the cost of fingerprint data collection. Subsequently, the variational autoencoder with convolutional encoding (VACE) model accomplishes high-quality reconstruction from sparse to dense fingerprint databases. On this basis, the firefly algorithm-based cross-variation optimized extreme learning machine (FA-CVO-ELM) positioning model is designed, integrating the firefly algorithm (FA) with cross-variation operation (CVO) to perform dual optimization of the input weights and biases of the extreme learning machine (ELM), which enhances positioning accuracy and generalization capability. Simulation and experimental results demonstrate superior performance across diverse obstacle scenarios. The simulation achieves a 99.75% reduction in database construction cost compared to the initial sampled fingerprint database, while maintaining an average positioning error (APE) as low as 0.0423 m. Experimental results show a 97.6% reduction in construction cost with a minimum average positioning error of 0.0503 m. The framework realizes synergistic optimization between adaptive sampling for low-cost dense database construction and high-precision positioning, offering a viable solution for deploying visible light fingerprint positioning systems in obstructed environments.","2327-4662","","10.1109/JIOT.2026.3657451","Project 333 of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11363180","Fingerprinting;sampling;database expansion;indoor position system;visible light positioning(VLP)","Fingerprint recognition;Databases;Accuracy;Costs;Location awareness;Symmetric matrices;Reflection;Magnetic field measurement;Internet of Things;Attenuation","","","","","IEEE","23 Jan 2026","","","IEEE","IEEE Early Access Articles"
"Machine Learning Techniques for Wi-Fi CSI-based Recognition and Sensing: A Comprehensive Review","S. Sai; D. Sharma; M. S. Peelam; V. Chamola; M. Guizani; D. Niyato","Department of Electrical and Electronics Engineering, Birla Institute of Technology and Science, Pilani, Pilani Campus, Vidya Vihar, Pilani, Rajasthan, India; Department of Electrical and Electronics Engineering, Birla Institute of Technology and Science, Pilani, Pilani Campus, Vidya Vihar, Pilani, Rajasthan, India; School of Computer Science, University of Petroleum and Energy Studies (UPES), Dehradun, Uttarakhand, India; Department of Electrical and Electronics Engineering, Birla Institute of Technology and Science, Pilani, Pilani Campus, Vidya Vihar, Pilani, Rajasthan, India; Machine Learning Department, Mohamed bin Zayed University of Artificial Intelligence (MBZUAI), Masdar City, Abu Dhabi, United Arab Emirates (UAE); School of Computer Science and Engineering, Nanyang Technological University, Singapore",IEEE Internet of Things Journal,"","2026","PP","99","1","1","Wi-Fi Channel State Information (CSI) has become a widely studied modality for device-free sensing as it captures fine-grained wireless channel variations that can be mapped to human motion and presence while avoiding the explicit visual disclosure typical of vision-based systems. CSI-based pipelines have been explored for human activity and gesture recognition, fall detection, gait analysis, pose-related inference, and indoor localization. Despite strong results in controlled settings, practical deployment remains difficult due to measurement noise, sensitivity to environmental dynamics, multi-user interference, and system-level constraints in data acquisition and real-time processing. This article surveys machine learning methods forWi-Fi CSI sensing and analyzes more than 65 representative models, connecting algorithmic design choices with implementable end-to-end system design. We introduce a hierarchical taxonomy that organizes the literature into classical machine learning approaches, deep learning architectures, and hybrid strategies. Beyond modeling, we describe the full sensing pipeline- from hardware and network interface card (NIC) selection to software tools, antenna configuration, and signal conditioning- highlighting the design trade-offs that affect robustness and reproducibility. We further compare methods across major application domains and summarize open challenges in generalization to dynamic environments, multi-user separation, and resource-efficient inference. Finally, we outline research directions toward robust generalization, scalable deployment, and privacy-aware learning to support broader real-world adoption.","2327-4662","","10.1109/JIOT.2026.3657341","CHANAKYA Fellowship Program of TIH Foundation for IoT & IoE (TIH-IoT)(grant numbers:CFP/2022/027); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11363177","Wi-Fi;channel state information (CSI);device-free sensing;human activity recognition (HAR);machine learning models;deep learning;received signal strength (RSS)","Sensors;Wireless fidelity;Surveys;Machine learning;Monitoring;Human activity recognition;Reviews;Wireless sensor networks;Hardware;Gesture recognition","","","","","IEEE","23 Jan 2026","","","IEEE","IEEE Early Access Articles"
"MMVP: Multiscene Indoor Localization for Smartphones by Using Collaborative Visual Localization and Multisensor Fusion","L. Jianhua; Z. Yang; S. Li; S. Zlatanova; B. Yang; G. Li; B. Yu; Q. Zhang","Mobile Geospatial Big Data Cloud Service Innovation Team, School of Geomatics and Urban Spatial Information, Beijing University of Civil Engineering and Architecture, Beijing, China; Mobile Geospatial Big Data Cloud Service Innovation Team, School of Geomatics and Urban Spatial Information, Beijing University of Civil Engineering and Architecture, Beijing, China; Department of Civil Engineering, Toronto Metropolitan University, Toronto, ON, Canada; School of Built Environment, University of New South Wales, Sydney, N.S.W., Australia; CSCEC Electronic Information Technology Company Ltd., Beijing, China; CSCEC Electronic Information Technology Company Ltd., Beijing, China; Mobile Geospatial Big Data Cloud Service Innovation Team, School of Geomatics and Urban Spatial Information, Beijing University of Civil Engineering and Architecture, Beijing, China; Mobile Geospatial Big Data Cloud Service Innovation Team, School of Geomatics and Urban Spatial Information, Beijing University of Civil Engineering and Architecture, Beijing, China",IEEE Internet of Things Journal,"6 Mar 2026","2026","13","6","12076","12092","The mass popularization of smartphones and the abundant built-in sensors provide broad prospects for the research and development of smartphone-based indoor location services, which rely on smartphone indoor positioning. However, existing smartphone indoor positioning methods suffer from poor stability during continuous multiscene localization, as well as high implementation costs for multisource fusion positioning. Therefore, this article proposes multiscene indoor localization for smartphones by using collaborative visual localization and multisensor fusion (MMVP), a smartphone indoor localization method based on building map location anchors (MLAs) under multiscene conditions, which integrates cooperative indoor scene element recognition with multisource sensor fusion. MMVP can dynamically load MLA data corresponding to specific scenes by recognizing the indoor scene where pedestrians are located and monitoring trajectory switching. Using the visual localization results and the map position matching algorithm of MLA, the signal interference of the indoor environment on Bluetooth low energy (BLE) localization can be effectively reduced, and the cumulative error of pedestrian dead reckoning (PDR) can be corrected at the same time. The experimental results show that MMVP achieves an average localization accuracy of 0.55 and 0.78 m in continuous multiscene localization on the same floor and multiple floors, respectively, in the indoor environment of a typical office building.","2327-4662","","10.1109/JIOT.2026.3657167","Beijing Key Laboratory of Urban Spatial Information Engineering, Beijing Institute of Surveying and Mapping(grant numbers:20220112); Beijing Association of Higher Education(grant numbers:ZD202244); Beijing University of Civil Engineering and Architecture Education Scientific Research Projects(grant numbers:Y2111); Research and Development of Artificial Intelligence (AI) Intelligent Models and Key Technologies for Building Energy Consumption and Carbon Control Conducted in Collaboration with China State Construction Engineering Corporation (CSCEC) Electronic Information Technology Company Ltd.(grant numbers:H24315); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11361064","Indoor localization;indoor location-based service (LBS);map location anchor (MLA);multisource sensors fusion positioning;smartphone;visual localization","Location awareness;Accuracy;Smart phones;Visualization;Sensors;Pedestrians;Costs;Buildings;Sensor fusion;Interference","","","","51","IEEE","22 Jan 2026","15 March15, 2026","","IEEE","IEEE Journals"
"Heading Angle Correction and Trajectory Compensation for Low-Cost IMU-Based Wearable Indoor Localization","P. Liao; Z. Meng; H. Liu; S. Jia; N. Gao; Z. Zhang","School of Mechanical Engineering, Hebei University of Technology, Tianjin, China; School of Mechanical Engineering, Hebei University of Technology, Tianjin, China; School of Mechanical Engineering, Hebei University of Technology, Tianjin, China; Key Laboratory of Intelligent Manufacturing of Advanced Construction Machinery of Hebei Province, Handan, China; School of Mechanical Engineering, Hebei University of Technology, Tianjin, China; School of Mechanical Engineering, Hebei University of Technology, Tianjin, China",IEEE Sensors Letters,"16 Feb 2026","2026","10","3","1","4","The low-cost inertial measurement unit (IMU)-based wearable indoor localization techniques are promising in many applications, including sports analysis, healthcare, search and rescue, and motion-sensing games. Limited by the sensing device and theoretical model, the intrinsic noise, cumulative error, and adaptivity become the key challenges facing the state of the art. This investigation presents a single IMU-based pedestrian wearable localization technique that employs adaptive state-extended Kalman filter (AS-EKF) to suppress the cumulative heading angle error and nonlinear velocity error correction (NVEC) model to compensate for the positioning trajectory. The main work includes: first, development of a generalized maximum likelihood ratio-based adaptive motion state detector to allow dynamic adjustment of attitude estimation and error correction. Second, proposal of AS-EKF to suppress the cumulative heading angle drift of the IMU sensor by integrating static corrections and dynamic constraint models. Third, establishment of an NVEC model to correct the residual velocity error of motion states and eventually compensate for the positioning trajectories. Experimental verifications are conducted with a 2-D rectangle path and a 3-D stair path, and the results demonstrate the feasibility and effectiveness of the presented solutions.","2475-1472","","10.1109/LSENS.2026.3656208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11359453","Sensor applications;adaptive motion state detection;AS-EKF;inertial measurement unit (IMU);nonlinear velocity error correction (NVEC);trajectory compensation;wearable indoor localization","Adaptation models;Trajectory;Pedestrians;Location awareness;Error correction;Kalman filters;Detectors;Covariance matrices;Noise;Maximum likelihood estimation","","","","8","IEEE","20 Jan 2026","March 2026","","IEEE","IEEE Journals"
"A Review of the Quality of Positioning Service of VLP Within the Indoor Positioning System Landscape","S. Bastiaens; M. Alijani; W. Joseph; D. Plets","Department of Information Technology (INTEC), imec-WAVES Research Group, Ghent University, Ghent, Belgium; Department of Information Technology (INTEC), imec-WAVES Research Group, Ghent University, Ghent, Belgium; Department of Information Technology (INTEC), imec-WAVES Research Group, Ghent University, Ghent, Belgium; Department of Information Technology (INTEC), imec-WAVES Research Group, Ghent University, Ghent, Belgium",IEEE Transactions on Instrumentation and Measurement,"6 Feb 2026","2026","75","","1","33","The rising demand for location-based services (LBSs) is accelerating the deployment of indoor positioning systems (IPSs) and driving the need for stricter quality of positioning service (QPoS) requirements. Leveraging existing illumination infrastructure, visible light positioning (VLP) is a promising low-cost candidate for centimeter- to decimetre-level localization, but its real-world QPoS—spanning accuracy, availability, latency, robustness, scalability, energy use, and cost—is not yet well characterized. Existing IPS literature, including VLP studies, mostly prioritizes accuracy, and no comprehensive, literature-based QPoS comparison of positioning technologies currently exists. This article presents a focused review of VLP from a broad QPoS perspective and situates it within the IPS landscape. We propose a reproducible, normalized QPoS framework to enable holistic, fair cross-study comparisons. Through a review of published experimental and simulation studies, we analyze how different classes of VLP approaches perform with respect to QPoS and position them relative to other IPS technologies, including ultrawideband (UWB), Wi-Fi/Bluetooth low energy (Wi-Fi/BLE), and vision/inertial measurement unit (vision/IMU) hybrids. It is shown that VLP can exceed the accuracy of many IPS technologies and can approach UWB-level performance, with a favorable overall QPoS under line-of-sight conditions and a preexisting suitable lighting infrastructure. Nevertheless, its suitability remains application-specific, as no IPS technology—including VLP—optimizes all QPoS dimensions simultaneously, and performance varies with deployment and calibration. Our review highlights several unresolved challenges in VLP research, including nonstandardized QPoS metrics, a lack of reference testbeds and protocols, limited 2.5-D/3-D and mobility evaluations under realistic multipath and industrial lighting, hardware and transmitter limitations, ambient-light interference, shadowing and multipath effects, and unresolved latency–reliability tradeoffs. To address these challenges, we propose future research on exploiting VLP signals of opportunity, optimizing transmitter planning, reducing driver/modulator cost, and characterizing hardware nonidealities, advancing multi-photodiode (PD) receiver studies, hybridizing with other systems, exploring reconfigurable intelligent surfaces (RISs), and developing standardized benchmark suites and protocols.","1557-9662","","10.1109/TIM.2026.3655932","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11359282","Indoor positioning systems (IPSs);quality of positioning service (QPoS);visible light positioning (VLP)","Accuracy;IP networks;Receivers;Costs;Transmitters;Reviews;Location awareness;Lighting;Light emitting diodes;Indoor positioning systems","","","","534","IEEE","20 Jan 2026","2026","","IEEE","IEEE Journals"
"HIPS: A Spatial-Temporal Attention-Guided Framework for Accurate Indoor Positioning via 5 G/BLE Signal Fusion","Z. Wu; P. Hu; Y. Huang; N. Liu; Q. Niu; L. Liang; T. Pang","Department of Mobile Communications and Terminal Research, China Telecom Research Institute, Guangzhou, China; Department of Mobile Communications and Terminal Research, China Telecom Research Institute, Guangzhou, China; Cloud Network Development Department of Guangdong China Telecom, Guangzhou, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; School of Artificial Intelligence, Sun Yat-sen University, Zhuhai, China; School of Artificial Intelligence, Sun Yat-sen University, Zhuhai, China; School of Artificial Intelligence, Sun Yat-sen University, Zhuhai, China",IEEE Transactions on Vehicular Technology,"","2026","PP","99","1","19","With the widespread deployment of fifth-generation (5 G) networks and their distinctive signal characteristics, indoor positioning based on 5 G technology has shown great potential. However, in environments with limited coverage of 5 G base station and physical obstructions, positioning accuracy may be compromised. Meanwhile, Bluetooth Low Energy (BLE) technology, with its cost-effectiveness and compact hardware, emerges as an ideal complement to 5 G positioning. This paper proposes a Hybrid Indoor Positioning Scheme (HIPS) that integrates 5 G uplink signal with BLE Received Signal Strength Indicator (RSSI) to enhance positioning accuracy through data fusion. By leveraging self-attention and channel attention mechanisms in spatial and temporal dimensions, respectively, HIPS effectively captures the complementary features of heterogeneous positioning data sources while mitigating the impact of environmental interference and signal variations. Furthermore, we apply the Savitzky-Golay filter to post-process the positions predicted by the network model, further improving positioning accuracy. Experimental results demonstrate that HIPS achieves high-precision positioning with limited 5 G base station deployment, outperforming several state-of-the-art methods in terms of positioning accuracy.","1939-9359","","10.1109/TVT.2026.3655440","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11359084","Hybrid localization system;fifth-generation (5 G) new radio (NR);Bluetooth Low Energy (BLE);attention mechanism;received signal strength indicator (RSSI)","5G mobile communication;Accuracy;Hip;Location awareness;Wireless fidelity;Frequency modulation;Feature extraction;Received signal strength indicator;Uplink;Fingerprint recognition","","","","","IEEE","19 Jan 2026","","","IEEE","IEEE Early Access Articles"
"Horizontally and Circularly Polarized Omnidirectional Filtering Dielectric Resonator Antenna","X. Liu; T. Mai; S. Xue; K. Ning; P. Qin; L. Gao; L. Ge; K. W. Leung","College of Electronics and Information Engineering, State Key Laboratory of Radio Frequency Heterogeneous Integration (Shenzhen University), Shenzhen University, Shenzhen, China; College of Electronics and Information Engineering, State Key Laboratory of Radio Frequency Heterogeneous Integration (Shenzhen University), Shenzhen University, Shenzhen, China; College of Electronics and Information Engineering, State Key Laboratory of Radio Frequency Heterogeneous Integration (Shenzhen University), Shenzhen University, Shenzhen, China; College of Electronics and Information Engineering, State Key Laboratory of Radio Frequency Heterogeneous Integration (Shenzhen University), Shenzhen University, Shenzhen, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Microelectronics, South China University of Technology, Guangzhou, China; College of Electronics and Information Engineering, State Key Laboratory of Radio Frequency Heterogeneous Integration (Shenzhen University), Shenzhen University, Shenzhen, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, SAR, China",IEEE Transactions on Antennas and Propagation,"","2026","PP","99","1","1","This paper presents a horizontally polarized (HP) omnidirectional filtering dielectric resonator (DR) antenna (DRA) and its circularly polarized (CP) counterpart, without extra filtering circuits. The HP filtering DRA comprises a DR and a single-layer circular substrate. A modified end-shorted Alford loop with center-shorted parasitic strips is positioned on the top of the substrate, two concentric circular slots are etched on the bottom. Wherein, the inner slot consists of four open stubs. This configuration excites three operating modes: the TE011+δ DR mode and two patch modes. Through mode cancellation between these modes, two radiation nulls are created near the passband, thus realizing filtering responses. The CP filtering design shares a highly similar structure with the HP one. The key difference lies in its bottom side, which features a single circular slot integrated with both open and shorted stubs. This setup enables filtering responses with left hand circular polarization (LHCP). Both the HP and CP filtering designs were fabricated and measured. The HP DRA features a measured -10-dB impedance bandwidth of 19% and a realized gain of 1.25 dBi within the passband. It has an electrical size of π×0.252×0.19λ03. The CP design has an overlapped -10-dB impedance and 3-dB axial ratio (AR) bandwidth of 11.9%, with a realized gain of 0.7 dBic. Whereas, its electrical size increases to π×0.282×0.18λ03. Both designs show omnidirectional radiation patterns with suppression levels over 19 dB and 13.3 dB, respectively.","1558-2221","","10.1109/TAP.2026.3653179","Science and Technology Planning Project of Guangdong Province(grant numbers:2024B0101020001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11357478","Filtering;dielectric resonator antenna;omnidirectional radiation patterns;horizontal polarization;left hand circular polarization;Alford loop","Filtering;Antennas;Substrates;Slot antennas;Polarization;Resonance;Resonant frequency;Reflection coefficient;Dielectric resonator antennas;Circuits","","","","","IEEE","16 Jan 2026","","","IEEE","IEEE Early Access Articles"
"Hierarchical Constraint Fusion for Robust 3D Rigid Body Localization Using UWB Networks","H. Yan; Y. Li; Z. Huang; B. Zhou; X. Guo; X. Sun","State Key Laboratory of Surveying, Mapping and Remote Sensing (LIESMARS), Wuhan University, Wuhan, China; State Key Laboratory of Surveying, Mapping and Remote Sensing (LIESMARS), Wuhan University, Wuhan, China; State Key Laboratory of Surveying, Mapping and Remote Sensing (LIESMARS), Wuhan University, Wuhan, China; School of Electronics and Communication Engineering, Shenzhen Campus of Sun Yat-sen University, Shenzhen, Guangdong, China; State Key Laboratory of Surveying, Mapping and Remote Sensing (LIESMARS), Wuhan University, Wuhan, China; State Key Laboratory of Surveying, Mapping and Remote Sensing (LIESMARS), Wuhan University, Wuhan, China",IEEE Transactions on Mobile Computing,"","2026","PP","99","1","16","Ultra-wideband rigid body localization (RBL) represents a pivotal technology for achieving high-precision indoor localization. However, it encounters significant challenges, particularly non-line-of-sight (NLOS) propagation errors and reduced vertical observability in complex environments, both of which considerably undermine the robustness of existing three-dimensional(3D) RBL techniques. To mitigate these challenges, this paper introduces a novel, robust 3D-RBL methodology based on hierarchical constraint fusion, referred to as HC-RBL. This approach enhances performance with a three-tier optimization framework: 1) at the sensor layer, the Particle Swarm Optimization algorithm is used to derive the globally optimal geometric configuration of sensor anchor nodes and tag nodes, thereby maximizing spatial observability; 2) at the signal layer, a hybrid robust M-estimation coupled with multiple outlier detection techniques is leveraged to effectively suppress the localization error; 3) at the trajectory layer, the Rauch-Tung-Striebel smoothing algorithm is applied, incorporating rigid-body kinematic constraints to ensure the physical consistency of 3D motion trajectory. The dataset was obtained from indoor wheeled robot experiments, covering approximately 500 m of trajectory over 16 min. In indoor NLOS environments, with a ranging accuracy of 0.31 m, experimental results from multiple wheeled robot localization tests demonstrate that HC-RBL significantly outperforms conventional RBL methods, achieving an 76% reduction in root mean square error to 0.103 m and an 80% reduction in the 95% cumulative error to 0.182 m. The proposed HC-RBL method exhibits remarkable robustness in complex indoor environments against pronounced NLOS effects.","1558-0660","","10.1109/TMC.2026.3654960","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11355840","Hierarchical constraint fusion;non line of sight (NLOS);rigid body localization (RBL);robustness;ultra wideband (UWB)","Location awareness;Robustness;Accuracy;Robot sensing systems;Three-dimensional displays;Mobile computing;Estimation;Distance measurement;Computational modeling;Trajectory","","","","","IEEE","16 Jan 2026","","","IEEE","IEEE Early Access Articles"
